Exponent	Intervals	Error			Time (sec)
1	10	0.0008333314113047	0.000116
2	100	0.0000083333333314	0.000008
3	1000	0.0000000833333336	0.000116
4	10000	0.0000000008333338	0.000006
5	100000	0.0000000000083333	0.000121
6	1000000	0.0000000000000830	0.000224
7	10000000	0.0000000000000053	0.001301
8	100000000	0.0000000000000058	0.012355
9	1000000000	0.0000000000000027	0.090262
10	-2147483648	3.1415926535897931	0.000006
